id,contact_id,state,category,created_at
38752,39879,Comienza Cotización,manychat,2026-01-19 19:49:51.227
38753,39880,Comienza Cotización,manychat,2026-01-19 19:50:51.757
38754,39881,Comienza Asesoría Médica,manychat,2026-01-19 19:56:34.520
38755,39882,Comienza Cotización,manychat,2026-01-19 19:58:35.430
38756,39883,Retornó en AC,manychat,2026-01-19 20:00:16.260
38757,39884,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:01:57.210
38758,39885,Comienza Cotización,manychat,2026-01-19 20:02:17.397
38759,39886,Comienza Atención Comercial,manychat,2026-01-19 20:04:18.577
38760,39887,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:04:28.690
38761,39888,Comienza Atención Comercial,manychat,2026-01-19 20:07:09.817
38762,39889,Comienza Cotización,manychat,2026-01-19 20:09:51.113
38763,39890,Comienza Asesoría Médica,manychat,2026-01-19 20:10:11.367
38764,39891,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:11:21.990
38765,39892,Comienza Cotización,manychat,2026-01-19 20:15:44.110
38766,39893,Comienza Asesoría Médica,manychat,2026-01-19 20:18:55.483
38767,39894,Orden de venta confirmada,manychat,2026-01-19 20:19:05.617
38768,39895,Comienza Cotización,manychat,2026-01-19 20:19:15.750
38769,39896,Comienza Asesoría Médica,manychat,2026-01-19 20:21:16.650
38770,39897,Comienza Atención Comercial,manychat,2026-01-19 20:23:47.807
38771,39898,Comienza Asesoría Médica,manychat,2026-01-19 20:25:19.080
38772,39899,Comienza Asesoría Médica,manychat,2026-01-19 20:27:40.093
38773,39900,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:31:11.813
38774,39901,Comienza Asesoría Médica,manychat,2026-01-19 20:32:02.427
38775,39902,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:35:03.780
38776,39903,Comienza Cotización,manychat,2026-01-19 20:37:14.860
38777,39904,Comienza Cotización,manychat,2026-01-19 20:40:46.333
38778,39905,Comienza Atención Comercial,manychat,2026-01-19 20:41:57.190
38779,39906,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:42:17.383
38780,39907,Comienza Atención Comercial,manychat,2026-01-19 20:44:18.437
38781,39908,Recién suscrito Pendiente de AC,manychat,2026-01-19 20:48:40.300
38782,39909,Comienza Atención Comercial,manychat,2026-01-19 20:49:20.600
38783,39910,Orden de venta confirmada,manychat,2026-01-19 20:50:41.177
38784,39911,Comienza Asesoría Médica,manychat,2026-01-19 20:58:54.903
38785,39912,Comienza Atención Comercial,manychat,2026-01-19 21:01:16.260
38786,39913,Comienza Asesoría Médica,manychat,2026-01-19 21:03:27.130
38787,39914,Comienza Cotización,manychat,2026-01-19 21:05:28.133
38788,39915,Comienza Cotización,manychat,2026-01-19 21:07:19.063
38789,39916,Comienza Asesoría Médica,manychat,2026-01-19 21:07:49.383
38790,39917,Recién suscrito Pendiente de AC,manychat,2026-01-19 21:14:42.607
38791,39918,Comienza Atención Comercial,manychat,2026-01-19 21:16:33.510
38792,39919,Recién suscrito Pendiente de AC,manychat,2026-01-19 21:21:46.163
38793,39920,Comienza Atención Comercial,manychat,2026-01-19 21:28:59.187
38794,39921,Comienza Cotización,manychat,2026-01-19 21:33:00.830
38795,39922,Comienza Cotización,manychat,2026-01-19 21:36:52.343
38796,39923,Orden de venta confirmada,manychat,2026-01-19 21:59:01.140
38797,39924,Comienza Atención Comercial,manychat,2026-01-19 22:03:43.677
38798,39925,Comienza Cotización,manychat,2026-01-19 22:05:04.337
38799,39926,Comienza Cotización,manychat,2026-01-19 22:07:45.693
38800,39927,Comienza Atención Comercial,manychat,2026-01-19 22:25:14.037
38801,39928,Recién suscrito Pendiente de AC,manychat,2026-01-19 22:31:26.753
38802,39929,Comienza Atención Comercial,manychat,2026-01-19 22:37:09.143
38803,39930,Comienza Cotización,manychat,2026-01-19 22:45:02.550
38804,39931,Comienza Asesoría Médica,manychat,2026-01-19 22:47:03.373
38805,39932,Orden de venta confirmada,manychat,2026-01-19 22:50:55.190
38806,39933,Comienza Atención Comercial,manychat,2026-01-19 22:52:25.950
38807,39934,Comienza Cotización,manychat,2026-01-19 22:53:06.287
38808,39935,Comienza Atención Comercial,manychat,2026-01-19 22:54:57.153
38809,39936,Recién suscrito Pendiente de AC,manychat,2026-01-19 22:55:37.460
38810,39937,Comienza Cotización,manychat,2026-01-19 23:23:39.280
38811,39938,Comienza Atención Comercial,manychat,2026-01-19 23:40:06.053
38812,39939,Comienza Atención Comercial,manychat,2026-01-19 23:40:36.350
38813,39940,Comienza Cotización,manychat,2026-01-19 23:41:06.660
38814,39941,Comienza Asesoría Médica,manychat,2026-01-19 23:53:01.630
38815,39942,Comienza Atención Comercial,manychat,2026-01-19 23:53:41.943
38816,39943,Comienza Atención Comercial,manychat,2026-01-20 00:00:54.820
38817,39944,Recién suscrito Pendiente de AC,manychat,2026-01-20 00:18:21.713
38818,39945,Comienza Atención Comercial,manychat,2026-01-20 00:22:43.500
38819,39946,Comienza Asesoría Médica,manychat,2026-01-20 00:25:14.430
38820,39947,Recién suscrito Pendiente de AC,manychat,2026-01-20 00:40:31.023
38821,39948,Comienza Atención Comercial,manychat,2026-01-20 01:20:56.680
38822,39949,Comienza Asesoría Médica,manychat,2026-01-20 01:31:21.043
38823,39950,Comienza Cotización,manychat,2026-01-20 01:34:52.907
38824,39951,Nuevo,manychat,2026-01-20 01:36:03.857
38825,39952,Comienza Atención Comercial,manychat,2026-01-20 01:45:08.247
38826,39953,Recién suscrito Pendiente de AC,manychat,2026-01-20 02:08:17.620
38827,39954,Comienza Asesoría Médica,manychat,2026-01-20 02:26:34.707
38828,39955,Recién suscrito Pendiente de AC,manychat,2026-01-20 02:36:58.990
38829,39956,Recién suscrito Pendiente de AC,manychat,2026-01-20 02:51:44.877
38830,39957,Recién suscrito Pendiente de AC,manychat,2026-01-20 02:53:25.857
38831,39958,Comienza Atención Comercial,manychat,2026-01-20 03:07:31.570
38832,39959,Comienza Atención Comercial,manychat,2026-01-20 03:16:55.413
38833,39960,Comienza Atención Comercial,manychat,2026-01-20 03:20:57.077
38834,39961,Comienza Atención Comercial,manychat,2026-01-20 03:22:47.793
38835,39962,Comienza Atención Comercial,manychat,2026-01-20 03:46:26.867
38836,39963,Comienza Asesoría Médica,manychat,2026-01-20 03:59:21.637
38837,39964,Comienza Atención Comercial,manychat,2026-01-20 04:26:11.190
38838,39965,Comienza Atención Comercial,manychat,2026-01-20 04:55:02.043
38839,39966,Comienza Atención Comercial,manychat,2026-01-20 06:23:54.530
38840,39967,Comienza Atención Comercial,manychat,2026-01-20 08:22:18.603
38841,39968,Comienza Atención Comercial,manychat,2026-01-20 09:26:12.667
38842,39969,Comienza Atención Comercial,manychat,2026-01-20 10:34:37.933
38843,39970,Comienza Asesoría Médica,manychat,2026-01-20 10:51:44.170
38844,39971,Comienza Atención Comercial,manychat,2026-01-20 11:27:57.227
38845,39972,Comienza Atención Comercial,manychat,2026-01-20 11:41:22.430
38846,39973,Comienza Atención Comercial,manychat,2026-01-20 11:50:35.967
38847,39974,Comienza Atención Comercial,manychat,2026-01-20 11:54:07.267
38848,39975,Comienza Atención Comercial,manychat,2026-01-20 11:54:57.613
38849,39976,Comienza Asesoría Médica,manychat,2026-01-20 12:01:00.387
38850,39977,Comienza Atención Comercial,manychat,2026-01-20 12:13:16.160
38851,39978,Comienza Atención Comercial,manychat,2026-01-20 12:16:07.357
38852,39979,Comienza Atención Comercial,manychat,2026-01-20 12:17:07.913
38853,39980,Comienza Atención Comercial,manychat,2026-01-20 12:21:59.950
38854,39981,Comienza Cotización,manychat,2026-01-20 12:39:47.053
38855,39982,Comienza Atención Comercial,manychat,2026-01-20 12:46:20.160
38856,39983,Comienza Atención Comercial,manychat,2026-01-20 12:47:40.697
38857,39984,Comienza Asesoría Médica,manychat,2026-01-20 12:48:10.953
38858,39985,Comienza Atención Comercial,manychat,2026-01-20 12:52:22.803
38859,39986,Comienza Cotización,manychat,2026-01-20 12:57:54.987
38860,39987,Comienza Cotización,manychat,2026-01-20 12:59:55.770
38861,39988,Comienza Atención Comercial,manychat,2026-01-20 13:00:46.160
38862,39989,Comienza Cotización,manychat,2026-01-20 13:17:52.970
38863,39990,Comienza Atención Comercial,manychat,2026-01-20 13:47:04.720
38864,39991,Comienza Atención Comercial,manychat,2026-01-20 13:49:25.610
38865,39992,Comienza Atención Comercial,manychat,2026-01-20 13:55:58.390
38866,39993,Comienza Atención Comercial,manychat,2026-01-20 13:59:59.990
38867,39994,Comienza Cotización,manychat,2026-01-20 14:00:50.420
38868,39995,Comienza Atención Comercial,manychat,2026-01-20 14:14:56.467
38869,39996,Comienza Atención Comercial,manychat,2026-01-20 14:29:11.893
38870,39997,Comienza Atención Comercial,manychat,2026-01-20 14:35:14.533
38871,39998,Comienza Atención Comercial,manychat,2026-01-20 14:43:18.227
38872,39999,Retornó en AC,manychat,2026-01-20 14:48:20.307
38873,40000,Retornó en AC,manychat,2026-01-20 14:49:00.627
38874,40001,Comienza Atención Comercial,manychat,2026-01-20 14:53:32.427
38875,40002,Comienza Cotización,manychat,2026-01-20 14:54:12.763
38876,40003,Comienza Cotización,manychat,2026-01-20 15:02:26.267
38877,40004,Recién suscrito Pendiente de AC,manychat,2026-01-20 15:03:56.900
38878,40005,Comienza Cotización,manychat,2026-01-20 15:05:47.710
38879,40006,Comienza Atención Comercial,manychat,2026-01-20 15:12:30.693
38880,40007,Comienza Atención Comercial,manychat,2026-01-20 15:15:12.023
38881,40008,Comienza Asesoría Médica,manychat,2026-01-20 15:16:02.430
38882,40009,Comienza Atención Comercial,manychat,2026-01-20 15:29:58.463
38883,40010,Comienza Cotización,manychat,2026-01-20 15:32:39.550
38884,40011,Comienza Cotización,manychat,2026-01-20 15:40:32.563
38885,40012,Comienza Atención Comercial,manychat,2026-01-20 15:42:53.873
38886,40013,Pendiente de AC,manychat,2026-01-20 15:50:06.853
38887,40014,Comienza Atención Comercial,manychat,2026-01-20 15:54:38.627
38888,40015,Comienza Cotización,manychat,2026-01-20 16:02:21.573
38889,40016,Comienza Cotización,manychat,2026-01-20 16:09:04.437
38890,40017,Terminó Asesoría Especializada,manychat,2026-01-20 16:09:54.893
38891,40018,Comienza Atención Comercial,manychat,2026-01-20 16:10:35.200
38892,40019,Comienza Asesoría Médica,manychat,2026-01-20 16:13:46.593
38893,40020,Comienza Atención Comercial,manychat,2026-01-20 16:17:38.457
38894,40021,Comienza Atención Comercial,manychat,2026-01-20 16:24:01.370
38895,40022,Comienza Cotización,manychat,2026-01-20 16:27:02.743
38896,40023,Comienza Atención Comercial,manychat,2026-01-20 16:27:12.907
38897,40024,Comienza Atención Comercial,manychat,2026-01-20 16:28:03.307
38898,40025,Comienza Atención Comercial,manychat,2026-01-20 16:28:43.687
38899,40026,Comienza Cotización,manychat,2026-01-20 16:31:04.743
38900,40027,Comienza Atención Comercial,manychat,2026-01-20 16:31:35.000
38901,40028,Comienza Atención Comercial,manychat,2026-01-20 16:33:15.803
38902,40029,Orden de venta confirmada,manychat,2026-01-20 16:35:26.857
38903,40030,Comienza Asesoría Médica,manychat,2026-01-20 16:40:08.957
38904,40031,Comienza Atención Comercial,manychat,2026-01-20 16:41:39.530
38905,40032,Comienza Atención Comercial,manychat,2026-01-20 16:41:59.713
38906,40033,Comienza Asesoría Médica,manychat,2026-01-20 16:42:09.860
38907,40034,Comienza Atención Comercial,manychat,2026-01-20 16:46:41.957
38908,40035,Orden de venta confirmada,manychat,2026-01-20 16:51:43.970
38909,40036,Comienza Cotización,manychat,2026-01-20 17:06:09.540
38910,40037,Comienza Cotización,manychat,2026-01-20 17:06:19.683
38911,40038,Comienza Atención Comercial,manychat,2026-01-20 17:06:59.990
38912,40039,Comienza Asesoría Médica,manychat,2026-01-20 17:10:21.670
38913,40040,Comienza Cotización,manychat,2026-01-20 17:13:02.883
38914,40041,Comienza Atención Comercial,manychat,2026-01-20 17:17:24.927
38915,40042,Comienza Cotización,manychat,2026-01-20 17:17:55.170
38916,40043,Comienza Atención Comercial,manychat,2026-01-20 17:18:35.563
38917,40044,Comienza Cotización,manychat,2026-01-20 17:20:06.210
38918,40045,Comienza Atención Comercial,manychat,2026-01-20 17:20:36.727
38919,40046,Comienza Atención Comercial,manychat,2026-01-20 17:21:17.113
38920,40047,Comienza Atención Comercial,manychat,2026-01-20 17:22:47.897
38921,40048,Comienza Atención Comercial,manychat,2026-01-20 17:23:58.380
38922,40049,Comienza Asesoría Médica,manychat,2026-01-20 17:36:24.080
38923,40050,Comienza Atención Comercial,manychat,2026-01-20 17:37:14.490
38924,40051,Recién suscrito Pendiente de AC,manychat,2026-01-20 17:50:39.740
38925,40052,Comienza Atención Comercial,manychat,2026-01-20 17:50:49.863
38926,40053,Comienza Atención Comercial,manychat,2026-01-20 18:00:33.567
38927,40054,Comienza Cotización,manychat,2026-01-20 18:03:44.853
38928,40055,Comienza Atención Comercial,manychat,2026-01-20 18:06:26.087
38929,40056,Comienza Atención Comercial,manychat,2026-01-20 18:06:36.223
38930,40057,Comienza Cotización,manychat,2026-01-20 18:08:27.147
38931,40058,Comienza Atención Comercial,manychat,2026-01-20 18:15:00.207
38932,40059,Comienza Atención Comercial,manychat,2026-01-20 18:15:10.350
38933,40060,Comienza Atención Comercial,manychat,2026-01-20 18:27:05.060
38934,40061,Comienza Atención Comercial,manychat,2026-01-20 18:34:17.800
38935,40062,Comienza Atención Comercial,manychat,2026-01-20 18:47:33.583
38936,40063,Comienza Cotización,manychat,2026-01-20 18:51:04.987
38937,40064,Comienza Atención Comercial,manychat,2026-01-20 18:51:15.103
38938,40065,Comienza Atención Comercial,manychat,2026-01-20 18:58:28.117
38939,40066,Comienza Cotización,manychat,2026-01-20 18:58:58.360
38940,40067,Comienza Atención Comercial,manychat,2026-01-20 19:05:00.680
38941,40068,Comienza Atención Comercial,manychat,2026-01-20 19:08:52.410
38942,40069,Comienza Atención Comercial,manychat,2026-01-20 19:09:12.620
38943,40070,Comienza Cotización,manychat,2026-01-20 19:14:04.653
38944,40071,Comienza Cotización,manychat,2026-01-20 19:15:25.293
38945,40072,Retornó en AC,manychat,2026-01-20 19:19:17.187
38946,40073,Comienza Atención Comercial,manychat,2026-01-20 19:19:37.410
38947,40074,Comienza Asesoría Médica,manychat,2026-01-20 19:27:50.820
38948,40075,Comienza Atención Comercial,manychat,2026-01-20 19:28:00.917
38949,40076,Comienza Cotización,manychat,2026-01-20 19:28:11.080
38950,40077,Comienza Atención Comercial,manychat,2026-01-20 19:28:21.203
38951,40078,Comienza Atención Comercial,manychat,2026-01-20 19:36:34.923
38952,40079,Comienza Cotización,manychat,2026-01-20 19:37:15.360
38953,40080,Comienza Atención Comercial,manychat,2026-01-20 19:37:55.673
38954,40081,Comienza Cotización,manychat,2026-01-20 19:38:16.020
38955,40082,Comienza Asesoría Médica,manychat,2026-01-20 19:40:57.250
38956,40083,Comienza Atención Comercial,manychat,2026-01-20 19:46:30.217
38957,40084,Comienza Cotización,manychat,2026-01-20 19:48:00.900
38958,40085,Comienza Atención Comercial,manychat,2026-01-20 19:55:04.153
38959,40086,Comienza Atención Comercial,manychat,2026-01-20 19:56:24.747
38960,40087,Comienza Atención Comercial,manychat,2026-01-20 19:59:46.153
38961,40088,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:04:18.180
38962,40089,Comienza Asesoría Médica,manychat,2026-01-20 20:10:20.663
38963,40090,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:17:33.723
38964,40091,Comienza Asesoría Médica,manychat,2026-01-20 20:18:34.190
38965,40092,Comienza Cotización,manychat,2026-01-20 20:21:25.293
38966,40093,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:25:17.093
38967,40094,Comienza Cotización,manychat,2026-01-20 20:25:27.213
38968,40095,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:28:18.417
38969,40096,Comienza Cotización,manychat,2026-01-20 20:32:30.490
38970,40097,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:33:10.843
38971,40098,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:36:52.557
38972,40099,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:39:03.603
38973,40100,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:47:27.363
38974,40101,Recién suscrito Pendiente de AC,manychat,2026-01-20 20:53:09.623
38975,40102,Comienza Asesoría Médica,manychat,2026-01-20 21:01:43.430
38976,40103,Recién suscrito Pendiente de AC,manychat,2026-01-20 21:08:56.497
38977,40104,Comienza Cotización,manychat,2026-01-20 21:11:37.673
38978,40105,Recién suscrito Pendiente de AC,manychat,2026-01-20 21:15:39.357
38979,40106,Comienza Asesoría Médica,manychat,2026-01-20 21:18:20.523
38980,40107,Recién suscrito Pendiente de AC,manychat,2026-01-20 21:27:34.623
38981,40108,Comienza Asesoría Médica,manychat,2026-01-20 21:27:54.937
38982,40109,Comienza Asesoría Médica,manychat,2026-01-20 21:33:37.030
38983,40110,Comienza Cotización,manychat,2026-01-20 21:37:58.867
38984,40111,Recién suscrito Pendiente de AC,manychat,2026-01-20 21:43:31.183
38985,40112,Comienza Cotización,manychat,2026-01-20 21:57:57.320
38986,40113,Comienza Cotización,manychat,2026-01-20 22:01:59.187
38987,40114,Comienza Cotización,manychat,2026-01-20 22:06:01.207
38988,40115,Comienza Asesoría Médica,manychat,2026-01-20 22:08:22.217
38989,40116,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:08:32.373
38990,40117,Comienza Atención Comercial,manychat,2026-01-20 22:21:47.527
38991,40118,Comienza Asesoría Médica,manychat,2026-01-20 22:22:27.903
38992,40119,Comienza Cotización,manychat,2026-01-20 22:27:19.960
38993,40120,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:30:01.240
38994,40121,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:36:03.950
38995,40122,Comienza Asesoría Médica,manychat,2026-01-20 22:38:04.767
38996,40123,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:44:47.233
38997,40124,Comienza Cotización,manychat,2026-01-20 22:53:01.157
38998,40125,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:54:21.680
38999,40126,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:57:13.093
39000,40127,Recién suscrito Pendiente de AC,manychat,2026-01-20 22:57:53.410
39001,40128,Comienza Atención Comercial,manychat,2026-01-20 23:07:47.253
39002,40129,Recién suscrito Pendiente de AC,manychat,2026-01-20 23:10:18.220
39003,40130,Recién suscrito Pendiente de AC,manychat,2026-01-20 23:11:38.827
39004,40131,Comienza Cotización,manychat,2026-01-20 23:13:29.663
39005,40132,Comienza Cotización,manychat,2026-01-20 23:14:50.227
39006,40133,Comienza Atención Comercial,manychat,2026-01-20 23:16:51.170
39007,40134,Comienza Cotización,manychat,2026-01-20 23:24:54.510
39008,40135,Comienza Asesoría Médica,manychat,2026-01-20 23:33:07.820
39009,40136,Nuevo,manychat,2026-01-20 23:36:18.310
39010,40137,Recién suscrito Pendiente de AC,manychat,2026-01-21 00:02:59.593
39011,40138,Comienza Atención Comercial,manychat,2026-01-21 00:06:11.010
39012,40139,Recién suscrito Pendiente de AC,manychat,2026-01-21 00:09:52.507
39013,40140,Comienza Cotización,manychat,2026-01-21 00:12:43.637
39014,40141,Recién suscrito Pendiente de AC,manychat,2026-01-21 00:15:34.910
39015,40142,Comienza Cotización,manychat,2026-01-21 00:20:06.590
39016,40143,Comienza Cotización,manychat,2026-01-21 00:27:09.413
39017,40144,Recién suscrito Pendiente de AC,manychat,2026-01-21 00:35:02.497
39018,40145,Comienza Asesoría Médica,manychat,2026-01-21 00:35:22.690
39019,40146,Comienza Atención Comercial,manychat,2026-01-21 00:35:42.867
39020,40147,Recién suscrito Pendiente de AC,manychat,2026-01-21 00:58:51.610
39021,40148,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:12:06.587
39022,40149,Venta exitosa,manychat,2026-01-21 01:19:39.627
39023,40150,Comienza Asesoría Médica,manychat,2026-01-21 01:22:40.780
39024,40151,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:23:21.120
39025,40152,Comienza Asesoría Médica,manychat,2026-01-21 01:26:32.513
39026,40153,Comienza Asesoría Médica,manychat,2026-01-21 01:29:33.807
39027,40154,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:36:16.630
39028,40155,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:41:38.790
39029,40156,Comienza Cotización,manychat,2026-01-21 01:47:31.337
39030,40157,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:50:22.673
39031,40158,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:51:33.153
39032,40159,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:55:04.460
39033,40160,Recién suscrito Pendiente de AC,manychat,2026-01-21 01:55:34.673
39034,40161,Comienza Cotización,manychat,2026-01-21 01:56:45.350
39035,40162,Comienza Cotización,manychat,2026-01-21 02:00:37.163
39036,40163,Comienza Cotización,manychat,2026-01-21 02:00:47.320
39037,40164,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:01:27.647
39038,40165,Comienza Asesoría Médica,manychat,2026-01-21 02:06:19.557
39039,40166,Comienza Cotización,manychat,2026-01-21 02:06:59.853
39040,40167,Comienza Asesoría Médica,manychat,2026-01-21 02:07:20.227
39041,40168,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:12:32.327
39042,40169,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:19:14.813
39043,40170,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:20:35.433
39044,40171,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:21:45.967
39045,40172,Comienza Asesoría Médica,manychat,2026-01-21 02:29:19.033
39046,40173,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:36:21.777
39047,40174,Comienza Cotización,manychat,2026-01-21 02:37:52.533
39048,40175,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:38:02.713
39049,40176,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:38:22.913
39050,40177,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:41:23.983
39051,40178,Comienza Asesoría Médica,manychat,2026-01-21 02:44:35.307
39052,40179,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:50:17.627
39053,40180,Comienza Asesoría Médica,manychat,2026-01-21 02:50:57.973
39054,40181,Recién suscrito Pendiente de AC,manychat,2026-01-21 02:54:19.420
39055,40182,Comienza Cotización,manychat,2026-01-21 02:57:51.053
39056,40183,Comienza Cotización,manychat,2026-01-21 03:11:46.843
39057,40184,Recién suscrito Pendiente de AC,manychat,2026-01-21 03:22:18.093
39058,40185,Comienza Asesoría Médica,manychat,2026-01-21 03:24:28.960
39059,40186,Comienza Atención Comercial,manychat,2026-01-21 03:29:10.720
39060,40187,Comienza Atención Comercial,manychat,2026-01-21 03:37:53.970
39061,40188,Comienza Cotización,manychat,2026-01-21 03:38:04.123
39062,40189,Comienza Asesoría Médica,manychat,2026-01-21 03:38:24.310
39063,40190,Comienza Asesoría Médica,manychat,2026-01-21 03:41:45.593
39064,40191,Comienza Atención Comercial,manychat,2026-01-21 03:51:39.570
39065,40192,Comienza Asesoría Médica,manychat,2026-01-21 03:57:21.597
39066,40193,Comienza Atención Comercial,manychat,2026-01-21 04:05:54.910
39067,40194,Comienza Atención Comercial,manychat,2026-01-21 04:07:05.403
39068,40195,Comienza Asesoría Médica,manychat,2026-01-21 04:13:27.960
39069,40196,Comienza Atención Comercial,manychat,2026-01-21 04:22:41.400
39070,40197,Comienza Atención Comercial,manychat,2026-01-21 04:28:03.390
39071,40198,Comienza Atención Comercial,manychat,2026-01-21 04:30:44.473
39072,40199,Comienza Asesoría Médica,manychat,2026-01-21 04:35:46.363
39073,40200,Comienza Asesoría Médica,manychat,2026-01-21 04:44:59.790
39074,40201,Comienza Atención Comercial,manychat,2026-01-21 04:50:11.793
39075,40202,Comienza Atención Comercial,manychat,2026-01-21 05:02:26.170
39076,40203,Comienza Cotización,manychat,2026-01-21 05:38:48.807
39077,40204,Comienza Asesoría Médica,manychat,2026-01-21 05:45:31.307
39078,40205,Comienza Atención Comercial,manychat,2026-01-21 06:11:20.583
39079,40206,Comienza Atención Comercial,manychat,2026-01-21 06:50:25.283
39080,40207,Comienza Asesoría Médica,manychat,2026-01-21 07:40:33.327
39081,40208,Comienza Atención Comercial,manychat,2026-01-21 08:54:26.653
39082,40209,Comienza Atención Comercial,manychat,2026-01-21 09:05:07.543
39083,40210,Comienza Atención Comercial,manychat,2026-01-21 10:10:30.643
39084,40211,Comienza Atención Comercial,manychat,2026-01-21 10:18:23.763
39085,40212,Comienza Atención Comercial,manychat,2026-01-21 10:21:14.873
39086,40213,Comienza Asesoría Médica,manychat,2026-01-21 10:27:17.253
39087,40214,Comienza Atención Comercial,manychat,2026-01-21 10:27:27.413
39088,40215,Comienza Cotización,manychat,2026-01-21 10:48:05.630
39089,40216,Comienza Cotización,manychat,2026-01-21 11:01:20.737
39090,40217,Comienza Atención Comercial,manychat,2026-01-21 11:13:15.390
39091,40218,Comienza Atención Comercial,manychat,2026-01-21 11:16:36.647
39092,40219,Comienza Atención Comercial,manychat,2026-01-21 11:25:40.000
39093,40220,Comienza Cotización,manychat,2026-01-21 11:26:00.173
39094,40221,Comienza Atención Comercial,manychat,2026-01-21 11:40:25.420
39095,40222,Comienza Atención Comercial,manychat,2026-01-21 12:00:41.543
39096,40223,Comienza Cotización,manychat,2026-01-21 12:14:58.070
39097,40224,Comienza Atención Comercial,manychat,2026-01-21 12:16:49.180
39098,40225,Comienza Atención Comercial,manychat,2026-01-21 12:27:03.153
39099,40226,Comienza Atención Comercial,manychat,2026-01-21 12:28:23.733
39100,40227,Comienza Atención Comercial,manychat,2026-01-21 12:40:45.597
39101,40228,Comienza Atención Comercial,manychat,2026-01-21 12:43:16.710
39102,40229,Comienza Atención Comercial,manychat,2026-01-21 12:46:38.090
39103,40230,Comienza Atención Comercial,manychat,2026-01-21 12:50:39.643
39104,40231,Comienza Atención Comercial,manychat,2026-01-21 12:51:19.960
39105,40232,Comienza Asesoría Médica,manychat,2026-01-21 12:55:01.590
39106,40233,Comienza Asesoría Médica,manychat,2026-01-21 12:56:42.423
39107,40234,Comienza Atención Comercial,manychat,2026-01-21 13:09:38.093
39108,40235,Comienza Cotización,manychat,2026-01-21 13:13:50.253
39109,40236,Comienza Atención Comercial,manychat,2026-01-21 13:18:42.770
39110,40237,Comienza Atención Comercial,manychat,2026-01-21 13:49:38.907
39111,40238,No terminó Asesoría especializada Derivado a Comecial,manychat,2026-01-21 13:49:49.060
39112,40239,Comienza Atención Comercial,manychat,2026-01-21 13:57:12.593
39113,40240,Terminó Asesoría Especializada,manychat,2026-01-21 13:57:42.847
39114,40241,Comienza Atención Comercial,manychat,2026-01-21 14:05:36.400
39115,40242,Comienza Cotización,manychat,2026-01-21 14:19:42.523
39116,40243,Terminó Asesoría Especializada,manychat,2026-01-21 14:25:55.383
39117,40244,Orden de venta confirmada,manychat,2026-01-21 14:31:47.967
39118,40245,Comienza Cotización,manychat,2026-01-21 14:35:19.557
39119,40246,Comienza Asesoría Médica,manychat,2026-01-21 14:42:22.680
39120,40247,Comienza Cotización,manychat,2026-01-21 14:50:36.553
39121,40248,Comienza Cotización,manychat,2026-01-21 14:51:06.803
39122,40249,Recién suscrito Pendiente de AC,manychat,2026-01-21 14:51:37.180
39123,40250,Nuevo,manychat,2026-01-21 15:09:55.520
39124,40251,Comienza Cotización,manychat,2026-01-21 15:16:08.207
39125,40252,Comienza Atención Comercial,manychat,2026-01-21 15:16:28.453
39126,40253,Recién suscrito Pendiente de AC,manychat,2026-01-21 15:22:21.320
39127,40254,Comienza Atención Comercial,manychat,2026-01-21 15:29:34.593
